Unnamed: 0,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,streams,tempo,time_signature,track_href,track_name,type,uri,valence,year,popularity,Daily Streams
1000,0.692,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,Tones And I,0.824,209438.0,0.588,2XU0oxnq2qxCpomAAuJY8K,0.000104,6.0,0.149,-6.4,0.0,0.0924,3169349337,98.027,4.0,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,audio_features,spotify:track:2XU0oxnq2qxCpomAAuJY8K,0.513,2019,72.0,"481,660"
1001,0.122,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,Harry Styles,0.548,174000.0,0.816,6UelLqGlWMcVH1E5c4H7lY,0.0,0.0,0.335,-4.209,1.0,0.0465,2876387214,95.39,4.0,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.557,2019,82.0,"619,867"
1002,0.0379,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,0.759,190800.0,0.548,6v3KW9xbzN5yKLt9YKDYA2,0.0,9.0,0.0828,-6.049,0.0,0.0289,2864800585,116.963,4.0,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,Señorita,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.75,2019,78.0,"801,133"
1003,0.0123,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,Dua Lipa,0.793,183290.0,0.793,3PfIrDoz19wz7qK7tYeu62,0.0,11.0,0.0951,-4.521,0.0,0.083,2771380725,123.95,4.0,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,Don't Start Now,audio_features,spotify:track:3PfIrDoz19wz7qK7tYeu62,0.679,2019,80.0,"624,345"
1004,0.189,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,Post Malone,0.695,215280.0,0.763,21jGcNKet2qwijlDFuPiPb,0.00242,0.0,0.0863,-3.497,1.0,0.0396,2644780821,120.042,4.0,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,Circles,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,0.551,2019,83.0,"911,121"
1005,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,0.701,194088.0,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,0.375,2618240163,135.128,4.0,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,bad guy,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,2019,81.0,"560,783"
1005,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,0.701,194088.0,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,0.375,2618240163,135.128,4.0,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,bad guy,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,2019,81.0,"34,106"
1006,0.117,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,0.552,178427.0,0.702,1BxfuPKGuaTgP7aM0Bbdwr,2.06e-05,9.0,0.105,-5.707,1.0,0.157,2596798997,169.994,4.0,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,audio_features,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.564,2019,89.0,"1,918,647"
1007,0.608,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,0.459,215107.0,0.574,2gMXnyrvIjhVBUZwvLZDMP,0.0,3.0,0.0885,-4.857,1.0,0.0577,2050593885,111.881,4.0,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,Before You Go,audio_features,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,0.183,2019,81.0,"776,310"
1008,0.104,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,0.896,196653.0,0.586,0nbXyq5TXYPCO7pr3N8S4I,0.0,10.0,0.79,-6.687,0.0,0.0559,2043556915,116.971,4.0,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,The Box,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.642,2019,81.0,"626,740"
1009,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,Billie Eilish,0.367,196077.0,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,1984602068,82.642,4.0,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,when the party's over,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,2019,83.0,"1,084,797"
1010,0.0902,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,0.798,219947.0,0.676,0hVXuCcriWRGvwMV1r5Yn9,0.0,6.0,0.0894,-5.041,1.0,0.0442,1898846369,101.956,4.0,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,I Don't Care,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0.843,2019,78.0,"626,023"
1010,0.0902,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,0.798,219947.0,0.676,0hVXuCcriWRGvwMV1r5Yn9,0.0,6.0,0.0894,-5.041,1.0,0.0442,1898846369,101.956,4.0,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,I Don't Care,audio_features,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,0.843,2019,78.0,"25,795"
1011,0.152,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,J Balvin,0.756,242573.0,0.646,0fea68AdmYNygeTGI4RC18,1.81e-05,7.0,0.108,-5.795,1.0,0.319,1860353000,176.088,4.0,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,LA CANCIÓN,audio_features,spotify:track:0fea68AdmYNygeTGI4RC18,0.429,2019,82.0,"878,025"
1012,0.0546,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,Travis Scott,0.598,175721.0,0.427,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,1823798991,76.469,4.0,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,audio_features,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.0605,2019,85.0,"1,250,415"
1012,0.0546,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,Travis Scott,0.598,175721.0,0.427,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,1823798991,76.469,4.0,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,audio_features,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.0605,2019,85.0,"38,851"
1013,0.0237,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,Harry Styles,0.676,207133.0,0.771,3jjujdWJ72nww5eGnfs2E7,7e-06,8.0,0.102,-3.675,1.0,0.0483,1774012584,99.048,4.0,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,Adore You,audio_features,spotify:track:3jjujdWJ72nww5eGnfs2E7,0.569,2019,81.0,"686,369"
1014,0.137,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,Post Malone,0.829,149547.0,0.538,7xQAfvXzm3AkraOtGPWIZg,1.88e-06,11.0,0.103,-7.359,0.0,0.212,1754482386,99.952,4.0,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,Wow.,audio_features,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.389,2019,77.0,"301,770"
1014,0.137,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,Post Malone,0.829,149547.0,0.538,7xQAfvXzm3AkraOtGPWIZg,1.88e-06,11.0,0.103,-7.359,0.0,0.212,1754482386,99.952,4.0,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,Wow.,audio_features,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.389,2019,77.0,"16,275"
1015,0.902,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,0.704,245426.0,0.225,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6.0,0.106,-14.454,0.0,0.0994,1729458932,120.006,4.0,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,audio_features,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.243,2019,82.0,"776,719"
1016,0.492,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,0.359,221307.0,0.543,1dGr1c8CrMLDpV6mPbImSI,1.58e-05,7.0,0.118,-7.582,1.0,0.0919,1596292792,68.534,4.0,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,Lover,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.453,2019,84.0,"944,093"
1017,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,Lil Nas X,0.878,157067.0,0.619,2YpeDb67231RjR0MgVLzsG,0.0,6.0,0.113,-5.56,1.0,0.102,1560073495,136.041,4.0,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,Old Town Road,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639,2019,72.0,"177,654"
1017,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,Lil Nas X,0.878,157067.0,0.619,2YpeDb67231RjR0MgVLzsG,0.0,6.0,0.113,-5.56,1.0,0.102,1560073495,136.041,4.0,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,Old Town Road,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639,2019,72.0,"191,515"
1018,0.295,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,KAROL G,0.803,200960.0,0.715,7k4t7uLgtOxPwTpFmtJNTY,0.000134,2.0,0.0574,-3.28,1.0,0.298,1551960847,101.085,4.0,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,Tusa,audio_features,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,0.574,2019,72.0,"303,863"
1019,0.597,https://api.spotify.com/v1/audio-analysis/71wFwRo8xGc4lrcyKwsvba,Bad Bunny,0.608,250534.0,0.626,71wFwRo8xGc4lrcyKwsvba,2.16e-06,2.0,0.25,-4.773,1.0,0.301,1524616503,176.086,4.0,https://api.spotify.com/v1/tracks/71wFwRo8xGc4lrcyKwsvba,Callaita,audio_features,spotify:track:71wFwRo8xGc4lrcyKwsvba,0.246,2019,73.0,"356,321"
1020,0.0522,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,0.621,163636.0,0.601,696DnlkuDOXcMAnKlTgXXK,0.0,6.0,0.46,-5.616,0.0,0.148,1511209856,116.735,5.0,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,ROXANNE,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,0.457,2019,73.0,"240,676"
1021,0.0204,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,0.745,131240.0,0.642,1lOe9qE0vR9zwWQAOk6CoO,0.0,7.0,0.0658,-6.257,0.0,0.287,1499173096,179.974,4.0,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,Ransom,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,0.226,2019,84.0,"1,421,074"
1021,0.0204,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,0.745,131240.0,0.642,1lOe9qE0vR9zwWQAOk6CoO,0.0,7.0,0.0658,-6.257,0.0,0.287,1499173096,179.974,4.0,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,Ransom,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,0.226,2019,84.0,"284,105"
1022,0.0427,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,Jonas Brothers,0.842,181027.0,0.734,22vgEDb5hykfaTwLuskFGD,0.0,1.0,0.106,-5.065,0.0,0.0588,1468022863,137.958,4.0,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,Sucker,audio_features,spotify:track:22vgEDb5hykfaTwLuskFGD,0.952,2019,76.0,"313,738"
1023,0.14,https://api.spotify.com/v1/audio-analysis/2beS6dD5rovBxSA1zYoSHR,JHAYCO,0.804,309120.0,0.787,2beS6dD5rovBxSA1zYoSHR,0.0,10.0,0.0927,-3.824,0.0,0.0746,1447988531,91.974,4.0,https://api.spotify.com/v1/tracks/2beS6dD5rovBxSA1zYoSHR,No Me Conoce,audio_features,spotify:track:2beS6dD5rovBxSA1zYoSHR,0.562,2019,79.0,"476,708"
1024,0.177,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,Regard,0.88,157606.0,0.751,2tnVG71enUj33Ic2nFN6kZ,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,1446029268,117.948,4.0,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,Ride It,audio_features,spotify:track:2tnVG71enUj33Ic2nFN6kZ,0.884,2019,80.0,"521,052"
1025,0.124,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,0.64,197867.0,0.647,70eFcWOvlMObDhURTqT4Fv,0.0,5.0,0.0801,-8.114,0.0,0.186,1433363103,92.979,4.0,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,Beautiful People,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv,0.546,2019,69.0,"195,155"
1026,0.447,https://api.spotify.com/v1/audio-analysis/3xgT3xIlFGqZjYW9QlhJWp,Sam Smith,0.741,171030.0,0.52,3xgT3xIlFGqZjYW9QlhJWp,1.97e-06,8.0,0.222,-7.513,1.0,0.0656,1421808142,102.998,4.0,https://api.spotify.com/v1/tracks/3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger,audio_features,spotify:track:3xgT3xIlFGqZjYW9QlhJWp,0.347,2019,75.0,"337,924"
1027,0.0186,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,Chris Brown,0.755,184613.0,0.562,5IgjP7X4th6nMNDh4akUHb,0.000231,9.0,0.18,-8.947,0.0,0.0355,1420911312,116.931,4.0,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,Under The Influence,audio_features,spotify:track:5IgjP7X4th6nMNDh4akUHb,0.368,2019,83.0,"1,022,217"
1028,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,0.737,193227.0,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,1416448161,93.989,4.0,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,Con Calma,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,2019,76.0,"309,133"
1028,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,0.737,193227.0,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,1416448161,93.989,4.0,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,Con Calma,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,2019,76.0,"25,278"
1029,0.149,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,J. Cole,0.837,213594.0,0.364,2JvzF1RMd7lE3KmFlsyZD8,0.0,8.0,0.271,-11.713,1.0,0.276,1351388324,123.984,4.0,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.463,2019,77.0,"337,215"
1030,0.456,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,Post Malone,0.547,174853.0,0.653,0t3ZvGKlmYmVsDzBJAXK8C,0.0,5.0,0.103,-3.875,1.0,0.081,1313463363,150.097,4.0,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes,audio_features,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0.163,2019,74.0,"242,115"
1031,0.839,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,0.567,240133.0,0.267,1ZMiCix7XSAbfAJlEZWMCp,1.46e-06,4.0,0.089,-6.502,1.0,0.0299,1305712520,110.011,4.0,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,Falling,audio_features,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,0.0592,2019,79.0,"609,277"
1032,0.175,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,Masked Wolf,0.778,132780.0,0.695,3Ofmpyhv5UAQ70mENzB277,0.0,4.0,0.15,-6.865,0.0,0.0913,1293472976,149.996,4.0,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,audio_features,spotify:track:3Ofmpyhv5UAQ70mENzB277,0.472,2019,69.0,"244,959"
1033,0.827,https://api.spotify.com/v1/audio-analysis/1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,0.453,185147.0,0.35,1J14CdDAvBTE1AJYUOwl6C,0.00122,9.0,0.144,-11.639,0.0,0.0425,1271654723,72.017,3.0,https://api.spotify.com/v1/tracks/1J14CdDAvBTE1AJYUOwl6C,Arcade,audio_features,spotify:track:1J14CdDAvBTE1AJYUOwl6C,0.279,2019,74.0,"557,866"
1034,0.264,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,0.787,237893.0,0.673,3Dv1eDb0MEgF93GpLXlucZ,3.35e-06,11.0,0.0904,-4.583,0.0,0.159,1240552200,110.962,4.0,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,Say So,audio_features,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.779,2019,73.0,"226,294"
1035,0.0846,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,Anuel AA,0.786,301714.0,0.808,2ksOAxtIxY8yElEWw8RhgK,0.000289,7.0,0.0822,-3.702,1.0,0.0882,1226525316,105.027,4.0,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,China,audio_features,spotify:track:2ksOAxtIxY8yElEWw8RhgK,0.609,2019,71.0,"225,967"
1036,0.0933,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,BTS,0.645,229773.0,0.862,4a9tbd947vo9K8Vti9JwcI,0.0,11.0,0.193,-4.761,0.0,0.0845,1210153385,119.947,4.0,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,Boy With Luv (Feat. Halsey),audio_features,spotify:track:4a9tbd947vo9K8Vti9JwcI,0.803,2019,73.0,"224,943"
1037,0.866,https://api.spotify.com/v1/audio-analysis/77MdvMx9L4ZQuLhhn3o21h,JP Saxe,0.429,209493.0,0.486,77MdvMx9L4ZQuLhhn3o21h,0.0,1.0,0.0982,-9.971,1.0,0.101,1209944503,146.99,4.0,https://api.spotify.com/v1/tracks/77MdvMx9L4ZQuLhhn3o21h,If the World Was Ending,audio_features,spotify:track:77MdvMx9L4ZQuLhhn3o21h,0.661,2019,72.0,"363,742"
1038,0.374,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,0.732,212607.0,0.463,5DqdesEfbRyOlSS3Tf6c29,0.0,11.0,0.194,-6.972,0.0,0.0287,1173014838,95.971,4.0,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,It's You,audio_features,spotify:track:5DqdesEfbRyOlSS3Tf6c29,0.397,2019,73.0,"327,586"
1039,0.223,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,Topic,0.789,166794.0,0.72,3H7ihDc1dqLriiWXwsc2po,0.0,8.0,0.129,-5.652,0.0,0.218,1159545256,122.031,4.0,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,Breaking Me,audio_features,spotify:track:3H7ihDc1dqLriiWXwsc2po,0.664,2019,72.0,"158,732"
1040,0.21,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,Doja Cat,0.749,226987.0,0.463,60ynsPSSKe6O3sfwRnIBRf,0.0382,11.0,0.338,-8.433,1.0,0.0842,1158420473,90.035,4.0,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,Streets,audio_features,spotify:track:60ynsPSSKe6O3sfwRnIBRf,0.189,2019,81.0,"765,109"
1041,0.212,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,0.548,216387.0,0.805,79s5XnCN4TJKTVMSmOx8Ep,0.000405,7.0,0.408,-5.732,1.0,0.351,1128153088,142.096,4.0,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,Dior,audio_features,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,0.649,2019,76.0,"332,061"
1042,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,0.654,167693.0,0.63,2wrJq5XKLnmhRXHIAf9xBa,0.0,10.0,0.111,-4.644,1.0,0.0259,1100680076,89.991,4.0,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours",audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.43,2019,70.0,"248,468"
1043,0.123,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,0.696,260640.0,0.454,6XHVuErjQ4XNm6nDPVCxVX,0.0,1.0,0.155,-6.756,0.0,0.153,1081579749,92.928,4.0,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,No Guidance,audio_features,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,0.136,2019,76.0,"390,727"
1044,0.23,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",0.554,190067.0,0.498,5hVghJ4KaYES3BFUATCYn0,5.98e-06,9.0,0.795,-8.866,1.0,0.0685,1072765401,79.635,4.0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,audio_features,spotify:track:5hVghJ4KaYES3BFUATCYn0,0.413,2019,82.0,"725,365"
1045,0.0338,https://api.spotify.com/v1/audio-analysis/5YUyW9opqNsMSEzzecZih1,Nicky Jam,0.594,172854.0,0.749,5YUyW9opqNsMSEzzecZih1,0.00106,9.0,0.3,-5.298,0.0,0.056,1056064779,179.968,4.0,https://api.spotify.com/v1/tracks/5YUyW9opqNsMSEzzecZih1,X,audio_features,spotify:track:5YUyW9opqNsMSEzzecZih1,0.694,2019,75.0,"251,814"
1046,0.489,https://api.spotify.com/v1/audio-analysis/2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,0.691,191467.0,0.823,2bT1PH7Cw3J9p3t7nlXCdh,0.0,2.0,0.134,-4.197,1.0,0.0622,1051930973,123.943,4.0,https://api.spotify.com/v1/tracks/2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,audio_features,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,0.87,2019,71.0,"221,977"
1047,0.74,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,Billie Eilish,0.905,193143.0,0.389,4SSnFejRGlZikf02HLewEF,0.162,8.0,0.106,-14.505,1.0,0.332,1048390666,120.046,4.0,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,bury a friend,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,0.196,2019,74.0,"209,712"
1048,0.296,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,Mabel,0.674,178480.0,0.881,5WHTFyqSii0lmT9R21abT8,3.01e-06,9.0,0.0793,-2.853,1.0,0.147,1047191490,98.994,4.0,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,0.234,2019,71.0,"171,338"
1049,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,Lil Nas X,0.878,157067.0,0.619,2YpeDb67231RjR0MgVLzsG,0.0,6.0,0.113,-5.56,1.0,0.102,1039813245,136.041,4.0,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,Old Town Road,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639,2019,72.0,"177,654"
1049,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,Lil Nas X,0.878,157067.0,0.619,2YpeDb67231RjR0MgVLzsG,0.0,6.0,0.113,-5.56,1.0,0.102,1039813245,136.041,4.0,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,Old Town Road,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639,2019,72.0,"191,515"
1050,0.0363,https://api.spotify.com/v1/audio-analysis/2n7ohqg1s68ToAHh4u9mcW,Bad Bunny,0.886,192024.0,0.672,2n7ohqg1s68ToAHh4u9mcW,8.78e-06,1.0,0.101,-4.394,1.0,0.188,1028568265,91.976,4.0,https://api.spotify.com/v1/tracks/2n7ohqg1s68ToAHh4u9mcW,Vete,audio_features,spotify:track:2n7ohqg1s68ToAHh4u9mcW,0.526,2019,69.0,"194,288"
1051,0.0312,https://api.spotify.com/v1/audio-analysis/6iW38RGqdDGOofmz2HeXLW,MEDUZA,0.797,166452.0,0.86,6iW38RGqdDGOofmz2HeXLW,0.0137,10.0,0.334,-4.38,0.0,0.0413,1025046030,124.033,4.0,https://api.spotify.com/v1/tracks/6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart,audio_features,spotify:track:6iW38RGqdDGOofmz2HeXLW,0.192,2019,69.0,"134,160"
1051,0.0312,https://api.spotify.com/v1/audio-analysis/6iW38RGqdDGOofmz2HeXLW,MEDUZA,0.797,166452.0,0.86,6iW38RGqdDGOofmz2HeXLW,0.0137,10.0,0.334,-4.38,0.0,0.0413,1025046030,124.033,4.0,https://api.spotify.com/v1/tracks/6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart,audio_features,spotify:track:6iW38RGqdDGOofmz2HeXLW,0.192,2019,69.0,"101,915"
